,CL
1986-07-14 21:30:00,82.76
1986-07-15 21:30:00,83.83
1986-07-16 21:30:00,84.33
1986-07-17 21:30:00,84.12
1986-07-18 21:30:00,84.58
1986-07-21 21:30:00,84.81
1986-07-22 21:30:00,83.99
1986-07-23 21:30:00,83.58
1986-07-24 21:30:00,83.78
1986-07-25 21:30:00,83.63
1986-07-28 21:30:00,83.8
1986-07-29 21:30:00,84.14
1986-07-30 21:30:00,84.46
1986-07-31 21:30:00,83.88
1986-08-01 21:30:00,84.28
1986-08-04 21:30:00,86.02
1986-08-05 21:30:00,87.75
1986-08-06 21:30:00,87.7
1986-08-07 21:30:00,88.05
1986-08-08 21:30:00,87.56
1986-08-11 21:30:00,87.64
1986-08-12 21:30:00,88.08
1986-08-13 21:30:00,88.01
1986-08-14 21:30:00,88.15
1986-08-15 21:30:00,88.55
1986-08-18 21:30:00,88.34
1986-08-19 21:30:00,87.6
1986-08-20 21:30:00,88.0
1986-08-21 21:30:00,87.9
1986-08-22 21:30:00,87.93
1986-08-25 21:30:00,87.95
1986-08-26 21:30:00,88.27
1986-08-27 21:30:00,88.23
1986-08-28 21:30:00,88.25
1986-08-29 21:30:00,88.34
1986-09-02 21:30:00,88.9
1986-09-03 21:30:00,88.57
1986-09-04 21:30:00,88.65
1986-09-05 21:30:00,88.81
1986-09-08 21:30:00,88.06
1986-09-09 21:30:00,87.71
1986-09-10 21:30:00,87.32
1986-09-11 21:30:00,87.43
1986-09-12 21:30:00,87.5
1986-09-15 21:30:00,86.78
1986-09-16 21:30:00,86.41
1986-09-17 21:30:00,86.44
1986-09-18 21:30:00,87.0
1986-09-19 21:30:00,86.92
1986-09-22 21:30:00,86.47
1986-09-23 21:30:00,86.63
1986-09-24 21:30:00,86.75
1986-09-25 21:30:00,86.45
1986-09-26 21:30:00,86.61
1986-09-29 21:30:00,87.07
1986-09-30 21:30:00,86.95
1986-10-01 21:30:00,87.34
1986-10-02 21:30:00,87.54
1986-10-03 21:30:00,87.05
1986-10-06 21:30:00,87.0
1986-10-07 21:30:00,87.58
1986-10-08 21:30:00,87.59
1986-10-09 21:30:00,87.28
1986-10-10 21:30:00,87.11
1986-10-13 21:30:00,86.55
1986-10-14 21:30:00,86.78
1986-10-15 21:30:00,87.03
1986-10-16 21:30:00,86.71
1986-10-17 21:30:00,86.98
1986-10-20 21:30:00,87.31
1986-10-21 21:30:00,87.48
1986-10-22 21:30:00,86.99
1986-10-23 21:30:00,86.88
1986-10-24 21:30:00,86.82
1986-10-27 21:30:00,86.21
1986-10-28 21:30:00,85.93
1986-10-29 21:30:00,85.53
1986-10-30 21:30:00,86.84
1986-10-31 21:30:00,87.07
1986-11-03 21:30:00,86.51
1986-11-04 21:30:00,86.76
1986-11-05 21:30:00,86.76
1986-11-06 21:30:00,86.88
1986-11-07 21:30:00,86.97
1986-11-10 21:30:00,87.14
1986-11-11 21:30:00,87.21
1986-11-12 21:30:00,87.15
1986-11-13 21:30:00,87.31
1986-11-14 21:30:00,87.44
1986-11-17 21:30:00,87.42
1986-11-18 21:30:00,87.39
1986-11-19 21:30:00,87.28
1986-11-20 21:30:00,86.98
1986-11-21 21:30:00,87.04
1986-11-24 21:30:00,86.65
1986-11-25 21:30:00,86.61
1986-11-26 21:30:00,86.66
1986-12-01 21:30:00,86.97
1986-12-02 21:30:00,86.85
1986-12-03 21:30:00,86.78
1986-12-04 21:30:00,86.86
1986-12-05 21:30:00,86.79
1986-12-08 21:30:00,86.69
1986-12-09 21:30:00,86.66
1986-12-10 21:30:00,86.79
1986-12-11 21:30:00,87.16
1986-12-12 21:30:00,87.76
1986-12-15 21:30:00,88.02
1986-12-16 21:30:00,87.76
1986-12-17 21:30:00,87.52
1986-12-18 21:30:00,87.72
1986-12-19 21:30:00,87.73
1986-12-22 21:30:00,88.56
1986-12-23 21:30:00,88.25
1986-12-24 21:30:00,88.61
1986-12-29 21:30:00,88.99
1986-12-30 21:30:00,88.99
1986-12-31 21:30:00,89.28
1987-01-02 21:30:00,89.47
1987-01-05 21:30:00,89.29
1987-01-06 21:30:00,89.56
1987-01-07 21:30:00,89.59
1987-01-08 21:30:00,89.91
1987-01-09 21:30:00,90.11
1987-01-12 21:30:00,90.35
1987-01-13 21:30:00,90.23
1987-01-14 21:30:00,90.47
1987-01-15 21:30:00,90.48
1987-01-16 21:30:00,90.44
1987-01-19 21:30:00,90.04
1987-01-20 21:30:00,90.31
1987-01-21 21:30:00,90.15
1987-01-22 21:30:00,90.33
1987-01-23 21:30:00,90.22
1987-01-26 21:30:00,90.1
1987-01-27 21:30:00,89.93
1987-01-28 21:30:00,90.04
1987-01-29 21:30:00,90.12
1987-01-30 21:30:00,90.21
1987-02-02 21:30:00,90.0
1987-02-03 21:30:00,89.82
1987-02-04 21:30:00,89.72
1987-02-05 21:30:00,90.04
1987-02-06 21:30:00,89.9
1987-02-09 21:30:00,89.8
1987-02-10 21:30:00,89.91
1987-02-11 21:30:00,89.52
1987-02-12 21:30:00,89.44
1987-02-13 21:30:00,89.31
1987-02-17 21:30:00,89.25
1987-02-18 21:30:00,88.86
1987-02-19 21:30:00,88.9
1987-02-20 21:30:00,89.23
1987-02-23 21:30:00,88.67
1987-02-24 21:30:00,88.32
1987-02-25 21:30:00,87.99
1987-02-26 21:30:00,88.37
1987-02-27 21:30:00,88.19
1987-03-02 21:30:00,87.98
1987-03-03 21:30:00,88.94
1987-03-04 21:30:00,89.1
1987-03-05 21:30:00,89.34
1987-03-06 21:30:00,89.72
1987-03-09 21:30:00,89.63
1987-03-10 21:30:00,89.71
1987-03-11 21:30:00,89.94
1987-03-12 21:30:00,89.98
1987-03-13 21:30:00,89.95
1987-03-16 21:30:00,90.23
1987-03-17 21:30:00,90.46
1987-03-18 21:30:00,90.28
1987-03-19 21:30:00,90.19
1987-03-20 21:30:00,90.14
1987-03-23 21:30:00,90.1
1987-03-24 21:30:00,90.54
1987-03-25 21:30:00,90.3
1987-03-26 21:30:00,90.46
1987-03-27 21:30:00,90.45
1987-03-30 21:30:00,90.52
1987-03-31 21:30:00,90.66
1987-04-01 21:30:00,90.61
1987-04-02 21:30:00,90.74
1987-04-03 21:30:00,90.53
1987-04-06 21:30:00,90.5
1987-04-07 21:30:00,90.67
1987-04-08 21:30:00,90.48
1987-04-09 21:30:00,90.42
1987-04-10 21:30:00,89.94
1987-04-13 21:30:00,89.84
1987-04-14 21:30:00,89.81
1987-04-15 21:30:00,90.3
1987-04-16 21:30:00,90.47
1987-04-20 21:30:00,90.48
1987-04-21 21:30:00,90.73
1987-04-22 21:30:00,90.72
1987-04-23 21:30:00,90.92
1987-04-24 21:30:00,91.01
1987-04-27 21:30:00,91.16
1987-04-28 21:30:00,91.17
1987-04-29 21:30:00,90.93
1987-04-30 21:30:00,91.06
1987-05-01 21:30:00,91.16
1987-05-04 21:30:00,91.25
1987-05-05 21:30:00,91.38
1987-05-06 21:30:00,91.56
1987-05-07 21:30:00,91.46
1987-05-08 21:30:00,91.59
1987-05-11 21:30:00,91.74
1987-05-12 21:30:00,91.6
1987-05-13 21:30:00,91.74
1987-05-14 21:30:00,91.89
1987-05-15 21:30:00,92.13
1987-05-18 21:30:00,92.22
1987-05-19 21:30:00,92.25
1987-05-20 21:30:00,91.96
1987-05-21 21:30:00,92.17
1987-05-22 21:30:00,92.28
1987-05-26 21:30:00,92.35
1987-05-27 21:30:00,92.3
1987-05-28 21:30:00,92.19
1987-05-29 21:30:00,92.31
1987-06-01 21:30:00,92.49
1987-06-02 21:30:00,92.62
1987-06-03 21:30:00,92.79
1987-06-04 21:30:00,92.74
1987-06-05 21:30:00,92.72
1987-06-08 21:30:00,92.83
1987-06-09 21:30:00,92.75
1987-06-10 21:30:00,92.75
1987-06-11 21:30:00,92.78
1987-06-12 21:30:00,92.84
1987-06-15 21:30:00,92.99
1987-06-16 21:30:00,93.2
1987-06-17 21:30:00,93.32
1987-06-18 21:30:00,93.45
1987-06-19 21:30:00,93.59
1987-06-22 21:30:00,93.15
1987-06-23 21:30:00,93.16
1987-06-24 21:30:00,92.99
1987-06-25 21:30:00,93.23
1987-06-26 21:30:00,93.83
1987-06-29 21:30:00,93.94
1987-06-30 21:30:00,93.88
1987-07-01 21:30:00,94.07
1987-07-02 21:30:00,94.2
1987-07-06 21:30:00,94.52
1987-07-07 21:30:00,94.33
1987-07-08 21:30:00,94.47
1987-07-09 21:30:00,94.82
1987-07-10 21:30:00,94.92
1987-07-13 21:30:00,94.99
1987-07-14 21:30:00,95.17
1987-07-15 21:30:00,95.74
1987-07-16 21:30:00,95.93
1987-07-17 21:30:00,95.98
1987-07-20 21:30:00,95.79
1987-07-21 21:30:00,95.38
1987-07-22 21:30:00,95.46
1987-07-23 21:30:00,95.14
1987-07-24 21:30:00,94.48
1987-07-27 21:30:00,94.4
1987-07-28 21:30:00,95.23
1987-07-29 21:30:00,95.35
1987-07-30 21:30:00,95.27
1987-07-31 21:30:00,95.28
1987-08-03 21:30:00,96.07
1987-08-04 21:30:00,95.88
1987-08-05 21:30:00,95.2
1987-08-06 21:30:00,95.05
1987-08-07 21:30:00,94.9
1987-08-10 21:30:00,94.64
1987-08-11 21:30:00,94.9
1987-08-12 21:30:00,94.9
1987-08-13 21:30:00,94.68
1987-08-14 21:30:00,94.48
1987-08-17 21:30:00,93.74
1987-08-18 21:30:00,93.81
1987-08-19 21:30:00,93.54
1987-08-20 21:30:00,93.24
1987-08-21 21:30:00,93.0
1987-08-24 21:30:00,92.7
1987-08-25 21:30:00,92.74
1987-08-26 21:30:00,93.56
1987-08-27 21:30:00,93.74
1987-08-28 21:30:00,93.49
1987-08-31 21:30:00,93.83
1987-09-01 21:30:00,93.73
1987-09-02 21:30:00,93.74
1987-09-03 21:30:00,93.6
1987-09-04 21:30:00,93.42
1987-09-08 21:30:00,93.04
1987-09-09 21:30:00,93.48
1987-09-10 21:30:00,93.77
1987-09-11 21:30:00,93.5
1987-09-14 21:30:00,93.71
1987-09-15 21:30:00,93.8
1987-09-16 21:30:00,93.83
1987-09-17 21:30:00,93.66
1987-09-18 21:30:00,93.65
1987-09-21 21:30:00,93.83
1987-09-22 21:30:00,93.71
1987-09-23 21:30:00,94.09
1987-09-24 21:30:00,94.06
1987-09-25 21:30:00,93.87
1987-09-28 21:30:00,93.86
1987-09-29 21:30:00,93.95
1987-09-30 21:30:00,94.0
1987-10-01 21:30:00,94.03
1987-10-02 21:30:00,94.27
1987-10-05 21:30:00,94.23
1987-10-06 21:30:00,93.85
1987-10-07 21:30:00,94.07
1987-10-08 21:30:00,94.0
1987-10-09 21:30:00,94.11
1987-10-12 21:30:00,94.06
1987-10-13 21:30:00,94.11
1987-10-14 21:30:00,94.18
1987-10-15 21:30:00,94.16
1987-10-16 21:30:00,94.63
1987-10-19 21:30:00,94.21
1987-10-20 21:30:00,94.14
1987-10-21 21:30:00,94.35
1987-10-22 21:30:00,94.5
1987-10-23 21:30:00,94.46
1987-10-26 21:30:00,94.29
1987-10-27 21:30:00,94.42
1987-10-28 21:30:00,94.38
1987-10-29 21:30:00,94.27
1987-10-30 21:30:00,94.26
1987-11-02 21:30:00,93.92
1987-11-03 21:30:00,93.79
1987-11-04 21:30:00,93.37
1987-11-05 21:30:00,93.28
1987-11-06 21:30:00,93.1
1987-11-09 21:30:00,92.93
1987-11-10 21:30:00,93.24
1987-11-11 21:30:00,93.2
1987-11-12 21:30:00,93.21
1987-11-13 21:30:00,93.23
1987-11-16 21:30:00,92.95
1987-11-17 21:30:00,92.7
1987-11-18 21:30:00,92.94
1987-11-19 21:30:00,92.87
1987-11-20 21:30:00,92.97
1987-11-23 21:30:00,93.19
1987-11-24 21:30:00,93.12
1987-11-25 21:30:00,93.03
1987-11-30 21:30:00,92.92
1987-12-01 21:30:00,92.87
1987-12-02 21:30:00,92.97
1987-12-03 21:30:00,93.28
1987-12-04 21:30:00,93.15
1987-12-07 21:30:00,92.66
1987-12-08 21:30:00,92.49
1987-12-09 21:30:00,92.96
1987-12-10 21:30:00,92.92
1987-12-11 21:30:00,92.72
1987-12-14 21:30:00,91.85
1987-12-15 21:30:00,91.04
1987-12-16 21:30:00,90.37
1987-12-17 21:30:00,90.25
1987-12-18 21:30:00,89.99
1987-12-21 21:30:00,89.99
1987-12-22 21:30:00,91.2
1987-12-23 21:30:00,91.23
1987-12-24 21:30:00,91.11
1987-12-28 21:30:00,91.01
1987-12-29 21:30:00,91.52
1987-12-30 21:30:00,91.48
1987-12-31 21:30:00,91.29
1988-01-04 21:30:00,92.28
1988-01-05 21:30:00,92.44
1988-01-06 21:30:00,92.41
1988-01-07 21:30:00,91.98
1988-01-08 21:30:00,91.9
1988-01-11 21:30:00,91.34
1988-01-12 21:30:00,91.22
1988-01-13 21:30:00,91.18
1988-01-14 21:30:00,91.8
1988-01-15 21:30:00,91.54
1988-01-18 21:30:00,91.92
1988-01-19 21:30:00,91.94
1988-01-20 21:30:00,92.08
1988-01-21 21:30:00,91.84
1988-01-22 21:30:00,91.67
1988-01-25 21:30:00,91.75
1988-01-26 21:30:00,91.7
1988-01-27 21:30:00,91.37
1988-01-28 21:30:00,91.62
1988-01-29 21:30:00,91.6
1988-02-01 21:30:00,91.48
1988-02-02 21:30:00,91.6
1988-02-03 21:30:00,91.8
1988-02-04 21:30:00,91.8
1988-02-05 21:30:00,91.94
1988-02-08 21:30:00,92.32
1988-02-09 21:30:00,92.08
1988-02-10 21:30:00,91.79
1988-02-11 21:30:00,91.77
1988-02-12 21:30:00,91.41
1988-02-16 21:30:00,91.33
1988-02-17 21:30:00,91.27
1988-02-18 21:30:00,91.11
1988-02-19 21:30:00,91.36
1988-02-22 21:30:00,91.18
1988-02-23 21:30:00,91.3
1988-02-24 21:30:00,91.16
1988-02-25 21:30:00,90.62
1988-02-26 21:30:00,90.48
1988-02-29 21:30:00,90.71
1988-03-01 21:30:00,90.42
1988-03-02 21:30:00,90.37
1988-03-03 21:30:00,90.2
1988-03-04 21:30:00,90.29
1988-03-07 21:30:00,90.07
1988-03-08 21:30:00,90.15
1988-03-09 21:30:00,90.19
1988-03-10 21:30:00,90.7
1988-03-11 21:30:00,90.99
1988-03-14 21:30:00,90.29
1988-03-15 21:30:00,90.38
1988-03-16 21:30:00,90.7
1988-03-17 21:30:00,90.98
1988-03-18 21:30:00,91.28
1988-03-21 21:30:00,91.19
1988-03-22 21:30:00,91.25
1988-03-23 21:30:00,91.74
1988-03-24 21:30:00,91.84
1988-03-25 21:30:00,91.91
1988-03-28 21:30:00,91.98
1988-03-29 21:30:00,91.86
1988-03-30 21:30:00,91.96
1988-03-31 21:30:00,91.96
1988-04-04 21:30:00,91.89
1988-04-05 21:30:00,91.67
1988-04-06 21:30:00,91.69
1988-04-07 21:30:00,91.94
1988-04-08 21:30:00,91.76
1988-04-11 21:30:00,92.77
1988-04-12 21:30:00,92.97
1988-04-13 21:30:00,93.0
1988-04-14 21:30:00,93.18
1988-04-15 21:30:00,93.25
1988-04-18 21:30:00,93.4
1988-04-19 21:30:00,92.91
1988-04-20 21:30:00,92.75
1988-04-21 21:30:00,93.13
1988-04-22 21:30:00,93.07
1988-04-25 21:30:00,93.17
1988-04-26 21:30:00,93.37
1988-04-27 21:30:00,93.04
1988-04-28 21:30:00,92.75
1988-04-29 21:30:00,92.76
1988-05-02 21:30:00,91.91
1988-05-03 21:30:00,92.14
1988-05-04 21:30:00,91.97
1988-05-05 21:30:00,92.16
1988-05-06 21:30:00,92.51
1988-05-09 21:30:00,92.31
1988-05-10 21:30:00,92.23
1988-05-11 21:30:00,92.26
1988-05-12 21:30:00,92.25
1988-05-13 21:30:00,92.26
1988-05-16 21:30:00,92.43
1988-05-17 21:30:00,92.53
1988-05-18 21:30:00,92.2
1988-05-19 21:30:00,92.22
1988-05-20 21:30:00,92.22
1988-05-23 21:30:00,91.87
1988-05-24 21:30:00,91.92
1988-05-25 21:30:00,91.89
1988-05-26 21:30:00,92.06
1988-05-27 21:30:00,91.95
1988-05-31 21:30:00,92.03
1988-06-01 21:30:00,92.1
1988-06-02 21:30:00,92.17
1988-06-03 21:30:00,92.02
1988-06-06 21:30:00,91.78
1988-06-07 21:30:00,91.89
1988-06-08 21:30:00,91.85
1988-06-09 21:30:00,91.59
1988-06-10 21:30:00,91.25
1988-06-13 21:30:00,90.95
1988-06-14 21:30:00,91.35
1988-06-15 21:30:00,91.05
1988-06-16 21:30:00,91.18
1988-06-17 21:30:00,90.97
1988-06-20 21:30:00,90.52
1988-06-21 21:30:00,90.61
1988-06-22 21:30:00,90.69
1988-06-23 21:30:00,90.62
1988-06-24 21:30:00,90.26
1988-06-27 21:30:00,90.11
1988-06-28 21:30:00,90.03
1988-06-29 21:30:00,89.68
1988-06-30 21:30:00,89.41
1988-07-01 21:30:00,89.19
1988-07-05 21:30:00,89.34
1988-07-06 21:30:00,89.61
1988-07-07 21:30:00,90.08
1988-07-08 21:30:00,89.71
1988-07-11 21:30:00,89.03
1988-07-12 21:30:00,88.97
1988-07-13 21:30:00,88.69
1988-07-14 21:30:00,89.01
1988-07-15 21:30:00,89.11
1988-07-18 21:30:00,89.95
1988-07-19 21:30:00,89.48
1988-07-20 21:30:00,89.9
1988-07-21 21:30:00,90.24
1988-07-22 21:30:00,90.23
1988-07-25 21:30:00,89.9
1988-07-26 21:30:00,89.81
1988-07-27 21:30:00,90.01
1988-07-28 21:30:00,90.0
1988-07-29 21:30:00,90.16
1988-08-01 21:30:00,89.93
1988-08-02 21:30:00,89.46
1988-08-03 21:30:00,89.11
1988-08-04 21:30:00,88.88
1988-08-05 21:30:00,89.11
1988-08-08 21:30:00,89.72
1988-08-09 21:30:00,89.53
1988-08-10 21:30:00,89.56
1988-08-11 21:30:00,89.61
1988-08-12 21:30:00,89.37
1988-08-15 21:30:00,89.46
1988-08-16 21:30:00,89.34
1988-08-17 21:30:00,89.32
1988-08-18 21:30:00,89.42
1988-08-19 21:30:00,89.58
1988-08-22 21:30:00,89.64
1988-08-23 21:30:00,89.43
1988-08-24 21:30:00,89.41
1988-08-25 21:30:00,89.04
1988-08-26 21:30:00,89.07
1988-08-29 21:30:00,88.95
1988-08-30 21:30:00,89.0
1988-08-31 21:30:00,88.91
1988-09-01 21:30:00,88.81
1988-09-02 21:30:00,88.52
1988-09-06 21:30:00,87.97
1988-09-07 21:30:00,87.89
1988-09-08 21:30:00,88.21
1988-09-09 21:30:00,87.91
1988-09-12 21:30:00,88.22
1988-09-13 21:30:00,88.29
1988-09-14 21:30:00,89.13
1988-09-15 21:30:00,88.63
1988-09-16 21:30:00,88.3
1988-09-19 21:30:00,88.46
1988-09-20 21:30:00,88.45
1988-09-21 21:30:00,88.64
1988-09-22 21:30:00,88.73
1988-09-23 21:30:00,88.26
1988-09-26 21:30:00,88.28
1988-09-27 21:30:00,88.22
1988-09-28 21:30:00,88.19
1988-09-29 21:30:00,88.0
1988-09-30 21:30:00,87.45
1988-10-03 21:30:00,87.14
1988-10-04 21:30:00,87.15
1988-10-05 21:30:00,86.68
1988-10-06 21:30:00,86.74
1988-10-07 21:30:00,87.02
1988-10-10 21:30:00,87.68
1988-10-11 21:30:00,87.63
1988-10-12 21:30:00,88.19
1988-10-13 21:30:00,88.29
1988-10-14 21:30:00,89.0
1988-10-17 21:30:00,89.29
1988-10-18 21:30:00,88.69
1988-10-19 21:30:00,89.48
1988-10-20 21:30:00,89.12
1988-10-21 21:30:00,89.03
1988-10-24 21:30:00,87.83
1988-10-25 21:30:00,87.92
1988-10-26 21:30:00,88.07
1988-10-27 21:30:00,88.34
1988-10-28 21:30:00,88.51
1988-10-31 21:30:00,88.24
1988-11-01 21:30:00,88.1
1988-11-02 21:30:00,88.41
1988-11-03 21:30:00,88.56
1988-11-04 21:30:00,88.7
1988-11-07 21:30:00,88.72
1988-11-08 21:30:00,88.46
1988-11-09 21:30:00,88.52
1988-11-10 21:30:00,88.64
1988-11-11 21:30:00,88.61
1988-11-14 21:30:00,88.93
1988-11-15 21:30:00,88.56
1988-11-16 21:30:00,88.33
1988-11-17 21:30:00,87.95
1988-11-18 21:30:00,88.26
1988-11-21 21:30:00,88.33
1988-11-22 21:30:00,89.21
1988-11-23 21:30:00,89.32
1988-11-28 21:30:00,90.38
1988-11-29 21:30:00,90.27
1988-11-30 21:30:00,90.67
1988-12-01 21:30:00,90.96
1988-12-02 21:30:00,90.99
1988-12-05 21:30:00,90.69
1988-12-06 21:30:00,90.81
1988-12-07 21:30:00,91.09
1988-12-08 21:30:00,90.79
1988-12-09 21:30:00,91.19
1988-12-12 21:30:00,91.41
1988-12-13 21:30:00,91.35
1988-12-14 21:30:00,91.72
1988-12-15 21:30:00,91.7
1988-12-16 21:30:00,92.07
1988-12-19 21:30:00,91.66
1988-12-20 21:30:00,91.99
1988-12-21 21:30:00,92.14
1988-12-22 21:30:00,92.33
1988-12-23 21:30:00,92.45
1988-12-27 21:30:00,92.79
1988-12-28 21:30:00,92.81
1988-12-29 21:30:00,92.61
1988-12-30 21:30:00,93.08
1989-01-03 21:30:00,93.2
1989-01-04 21:30:00,92.92
1989-01-05 21:30:00,93.26
1989-01-06 21:30:00,93.39
1989-01-09 21:30:00,93.56
1989-01-10 21:30:00,93.53
1989-01-11 21:30:00,93.98
1989-01-12 21:30:00,94.01
1989-01-13 21:30:00,94.32
1989-01-16 21:30:00,94.72
1989-01-17 21:30:00,94.79
1989-01-18 21:30:00,95.1
1989-01-19 21:30:00,95.12
1989-01-20 21:30:00,94.8
1989-01-23 21:30:00,93.74
1989-01-24 21:30:00,93.95
1989-01-25 21:30:00,94.53
1989-01-26 21:30:00,94.13
1989-01-27 21:30:00,94.15
1989-01-30 21:30:00,93.7
1989-01-31 21:30:00,93.44
1989-02-01 21:30:00,93.92
1989-02-02 21:30:00,94.14
1989-02-03 21:30:00,93.94
1989-02-06 21:30:00,93.79
1989-02-07 21:30:00,94.11
1989-02-08 21:30:00,93.9
1989-02-09 21:30:00,93.8
1989-02-10 21:30:00,93.52
1989-02-13 21:30:00,94.0
1989-02-14 21:30:00,93.83
1989-02-15 21:30:00,94.66
1989-02-16 21:30:00,94.74
1989-02-17 21:30:00,94.97
1989-02-21 21:30:00,94.87
1989-02-22 21:30:00,95.08
1989-02-23 21:30:00,95.07
1989-02-24 21:30:00,95.31
1989-02-27 21:30:00,95.38
1989-02-28 21:30:00,95.39
1989-03-01 21:30:00,95.52
1989-03-02 21:30:00,95.96
1989-03-03 21:30:00,95.8
1989-03-06 21:30:00,95.91
1989-03-07 21:30:00,95.54
1989-03-08 21:30:00,95.78
1989-03-09 21:30:00,95.76
1989-03-10 21:30:00,95.74
1989-03-13 21:30:00,96.27
1989-03-14 21:30:00,96.53
1989-03-15 21:30:00,97.01
1989-03-16 21:30:00,97.08
1989-03-17 21:30:00,97.57
1989-03-20 21:30:00,97.43
1989-03-21 21:30:00,98.14
1989-03-22 21:30:00,98.13
1989-03-23 21:30:00,98.24
1989-03-27 21:30:00,98.62
1989-03-28 21:30:00,98.0
1989-03-29 21:30:00,98.29
1989-03-30 21:30:00,98.9
1989-03-31 21:30:00,98.28
1989-04-03 21:30:00,98.04
1989-04-04 21:30:00,98.51
1989-04-05 21:30:00,98.08
1989-04-06 21:30:00,97.89
1989-04-07 21:30:00,98.11
1989-04-10 21:30:00,98.68
1989-04-11 21:30:00,98.72
1989-04-12 21:30:00,98.73
1989-04-13 21:30:00,98.38
1989-04-14 21:30:00,98.78
1989-04-17 21:30:00,99.31
1989-04-18 21:30:00,99.6
1989-04-19 21:30:00,100.7
1989-04-20 21:30:00,101.17
1989-04-21 21:30:00,101.21
1989-04-24 21:30:00,100.5
1989-04-25 21:30:00,101.3
1989-04-26 21:30:00,101.08
1989-04-27 21:30:00,100.81
1989-04-28 21:30:00,100.31
1989-05-01 21:30:00,100.55
1989-05-02 21:30:00,99.69
1989-05-03 21:30:00,99.99
1989-05-04 21:30:00,100.47
1989-05-05 21:30:00,99.91
1989-05-08 21:30:00,99.33
1989-05-09 21:30:00,99.65
1989-05-10 21:30:00,99.41
1989-05-11 21:30:00,99.95
1989-05-12 21:30:00,99.98
1989-05-15 21:30:00,100.4
1989-05-16 21:30:00,100.59
1989-05-17 21:30:00,100.02
1989-05-18 21:30:00,100.09
1989-05-19 21:30:00,100.49
1989-05-22 21:30:00,100.36
1989-05-23 21:30:00,100.79
1989-05-24 21:30:00,101.41
1989-05-25 21:30:00,101.23
1989-05-26 21:30:00,101.27
1989-05-30 21:30:00,101.7
1989-05-31 21:30:00,101.65
1989-06-01 21:30:00,101.56
1989-06-02 21:30:00,101.89
1989-06-05 21:30:00,102.27
1989-06-06 21:30:00,102.21
1989-06-07 21:30:00,101.42
1989-06-08 21:30:00,101.75
1989-06-09 21:30:00,101.63
1989-06-12 21:30:00,101.01
1989-06-13 21:30:00,101.09
1989-06-14 21:30:00,101.98
1989-06-15 21:30:00,102.32
1989-06-16 21:30:00,101.7
1989-06-19 21:30:00,102.61
1989-06-20 21:30:00,102.53
1989-06-21 21:30:00,102.96
1989-06-22 21:30:00,102.95
1989-06-23 21:30:00,103.36
1989-06-26 21:30:00,103.9
1989-06-27 21:30:00,104.13
1989-06-28 21:30:00,103.68
1989-06-29 21:30:00,103.91
1989-06-30 21:30:00,103.92
1989-07-05 21:30:00,104.44
1989-07-06 21:30:00,103.95
1989-07-07 21:30:00,104.4
1989-07-10 21:30:00,104.01
1989-07-11 21:30:00,104.18
1989-07-12 21:30:00,103.8
1989-07-13 21:30:00,104.0
1989-07-14 21:30:00,103.97
1989-07-17 21:30:00,104.1
1989-07-18 21:30:00,103.99
1989-07-19 21:30:00,103.5
1989-07-20 21:30:00,103.63
1989-07-21 21:30:00,103.46
1989-07-24 21:30:00,102.69
1989-07-25 21:30:00,102.49
1989-07-26 21:30:00,102.25
1989-07-27 21:30:00,102.07
1989-07-28 21:30:00,101.88
1989-07-31 21:30:00,102.26
1989-08-01 21:30:00,101.98
1989-08-02 21:30:00,102.23
1989-08-03 21:30:00,102.16
1989-08-04 21:30:00,101.98
1989-08-07 21:30:00,101.86
1989-08-08 21:30:00,102.07
1989-08-09 21:30:00,102.16
1989-08-10 21:30:00,102.54
1989-08-11 21:30:00,102.43
1989-08-14 21:30:00,102.53
1989-08-15 21:30:00,102.63
1989-08-16 21:30:00,102.92
1989-08-17 21:30:00,102.63
1989-08-18 21:30:00,102.75
1989-08-21 21:30:00,103.03
1989-08-22 21:30:00,103.08
1989-08-23 21:30:00,103.19
1989-08-24 21:30:00,103.0
1989-08-25 21:30:00,102.9
1989-08-28 21:30:00,103.03
1989-08-29 21:30:00,103.03
1989-08-30 21:30:00,103.22
1989-08-31 21:30:00,103.22
1989-09-01 21:30:00,103.24
1989-09-05 21:30:00,103.44
1989-09-06 21:30:00,103.67
1989-09-07 21:30:00,103.8
1989-09-08 21:30:00,104.14
1989-09-11 21:30:00,104.15
1989-09-12 21:30:00,104.09
1989-09-13 21:30:00,104.25
1989-09-14 21:30:00,104.11
1989-09-15 21:30:00,104.35
1989-09-18 21:30:00,104.27
1989-09-19 21:30:00,103.95
1989-09-20 21:30:00,104.24
1989-09-21 21:30:00,104.18
1989-09-22 21:30:00,103.84
1989-09-25 21:30:00,104.02
1989-09-26 21:30:00,104.09
1989-09-27 21:30:00,104.15
1989-09-28 21:30:00,104.42
1989-09-29 21:30:00,104.69
1989-10-02 21:30:00,104.57
1989-10-03 21:30:00,104.69
1989-10-04 21:30:00,104.71
1989-10-05 21:30:00,104.52
1989-10-06 21:30:00,104.43
1989-10-09 21:30:00,104.58
1989-10-10 21:30:00,104.73
1989-10-11 21:30:00,104.81
1989-10-12 21:30:00,105.03
1989-10-13 21:30:00,105.45
1989-10-16 21:30:00,105.15
1989-10-17 21:30:00,105.31
1989-10-18 21:30:00,105.12
